,weak-synoptic,weak-syn-afternoon-rainfall,CWVatDongsha,CWVatNETW,WSatBanqiao,WSatNETW,CrossStraitUatNWTW,UatNETW,swUatDongSha,swUatDongShaNaN,sUatNETW,sUatNETWNaN,swDEPTHatNETW,MSEatNETW,swLAYERatSWTW,IVTatDongSha,IVTatDongShaNaN,LeeVortex,CAPEatNETW,CRHatNETW,deltaCWVatTW,deltaLTSatSWTW,zetaatETW,seUatETW,year,month,day
0,0,0,57.53975987,57.19621638,2.503638009,3.349721176,7.312910814,5.411761282,9.425734632,0,5.390314339,0,1,343873.0204,1,463.5937589,0,8.22E-05,2235.571097,0.642836045,15.52513903,-0.14918015,1,-1,2007,7,16
0,0,0,58.04141976,56.4668732,3.751897439,1.879699736,12.85848967,3.807145077,11.7154441,0,6.27339623,0,1,344055.168,1,587.2187219,0,7.96E-05,1779.233642,0.671223353,12.15097165,0.058170965,1,-1,2007,7,17
0,0,0,49.6961278,55.20249956,6.43233304,6.8577137,10.97659763,2.355997117,9.054698418,0,9.410725454,0,0,342839.149,0.888888889,337.5442364,0,3.25E-05,2314.707523,0.675336879,9.398359564,-1.455600246,1,-1,2007,7,18
0,0,0,49.29281255,45.08781115,7.198159627,7.669348638,6.627362068,1.434732505,8.293379528,0,9.067284761,0,0,340588.2051,0.555555556,281.8648809,0,3.21E-05,2321.548894,0.486600033,-0.619504223,-1.868582247,1,-1,2007,7,19
0,1,0,51.29193262,44.43128594,3.931541933,21.93730202,4.426310143,1.276881674,5.745173319,0,7.56027277,0,0,340698.0275,0.222222222,175.7366423,0,-3.06E-05,2521.080672,0.475116243,-2.625681535,-0.897984005,-1,-1,2007,7,20
0,1,0,49.41385238,43.12002504,4.571523818,12.53644499,4.478800706,1.39742335,5.488030754,0,5.367218762,0,0,340448.512,0.222222222,158.6649834,0,-5.03E-05,3280.925945,0.464022331,-3.802206841,-1.687964818,-1,-1,2007,7,21
0,1,1,45.51330022,41.24480565,1.309735499,7.179864525,2.862259016,0.829763518,3.992100797,0,2.593212591,0,0,339722.605,0.222222222,96.6005979,0,-3.14E-05,2933.479873,0.449409053,-5.33405888,-1.152937482,-1,-1,2007,7,22
0,1,0,40.60485303,39.31251405,2.001458265,5.896100678,3.006413025,1.722164149,2.306070226,0,2.717157168,0,0,337788.7296,0.444444444,40.87394516,0,-1.15E-05,2580.337589,0.410421954,-3.478704821,-0.367108849,1,1,2007,7,23
0,1,1,36.38298858,45.73287952,4.091774862,13.57336316,-0.487127751,1.285303881,1.703978038,0,1.984618062,0,0,340595.7849,0,21.63936987,0,-4.36E-06,1888.078311,0.546190549,-2.196646273,-0.655949668,1,1,2007,7,24
0,1,0,36.64045512,41.56048496,5.481020935,14.08415343,-3.123822889,2.985366242,0,1,3.213314417,0,0,338956.4357,0,11.85810134,0,-3.80E-06,1845.928583,0.444162176,-2.726615281,-1.180337875,1,1,2007,7,25
0,1,0,46.16209729,40.8767325,4.916189723,5.026892486,-3.250583296,2.826599572,0,1,4.970627988,0,0,338932.6627,0,0,1,-2.14E-05,1607.236559,0.450207121,-3.312167997,-1.005234651,-1,1,2007,7,26
0,1,1,43.93110755,46.68772624,2.016858757,7.954607493,-1.558982158,2.84471955,0,1,5.321452359,0,0,340823.7542,0,0,1,-1.91E-05,1979.143837,0.539863511,-1.876123299,-1.026578776,-1,1,2007,7,27
0,1,1,45.76272725,47.20026205,4.827438938,5.691695637,-2.596938632,1.351684864,0,1,2.840389729,0,0,340280.1639,0,0,1,-1.13E-05,2060.169077,0.583386784,1.272836914,-1.107853771,-1,-1,2007,7,28
0,1,1,52.13453505,45.6548409,4.793171079,9.79729812,-4.499065097,2.628160965,0,1,4.416123727,0,0,338895.3287,0,0,1,-1.10E-05,2020.989254,0.566136718,0.15398758,-2.105665903,1,1,2007,7,29
0,1,1,53.80777647,52.91766858,1.18475664,10.53243785,-2.610371386,1.900378821,0,1,4.251711616,0,0,340932.435,0,4.876254981,0,-2.55E-05,1654.810384,0.711309722,5.349607117,-1.424949456,1,-1,2007,7,30
0,1,1,53.21608829,50.72031679,3.594005033,6.104157915,-0.71648509,0.938547637,0,1,2.609688717,0,0,341235.4084,0.222222222,0,1,3.70E-06,1592.693184,0.646579009,5.141221278,-1.642780989,1,1,2007,7,31
0,1,1,51.86917453,50.99516262,1.70146781,15.91539952,0.572437205,1.920571187,0.254847935,0,2.160912659,0,0,341334.9047,0.222222222,0,1,6.07E-06,1645.346244,0.638724473,2.637819804,-1.603520501,-1,-1,2007,8,1
0,1,1,47.24544123,49.77135132,3.967412054,5.570619402,0.600854356,2.517125715,0.445106029,0,2.89413419,0,0,341920.3486,0.333333333,24.185403,0,3.23E-06,1642.077458,0.61906813,0.621741438,-1.641382379,1,-1,2007,8,2
0,1,1,45.74953217,49.20019041,4.837309711,6.533798663,0.705634077,5.592406689,0,1,3.506701326,0,0.301901935,341485.6609,0.222222222,0,1,1.06E-05,1661.105263,0.571623276,2.157531512,-1.042936668,1,-1,2007,8,3
0,1,0,47.84690815,41.01146868,5.12048232,9.764803549,1.715659351,7.087472358,0,1,8.333856754,0,0.131842583,334492.4558,0.555555556,0,1,-2.20E-05,1236.985049,0.431256868,6.216385106,-1.224002315,1,-1,2007,8,4
0,1,1,53.00245393,39.0271086,4.691456186,12.46397526,1.238693594,2.138645704,0,1,3.129063246,0,0,334509.1577,1,0,1,-7.00E-05,1042.793271,0.430208098,1.933346847,0.159922172,-1,1,2007,8,5
0,0,0,59.45824174,50.32540092,2.296168736,11.69083597,-1.795067615,1.798056216,0,1,3.679861124,0,0,340306.9865,1,0,1,-4.78E-05,1041.708558,0.665322454,2.801009299,-0.973423619,-1,-1,2007,8,6
0,0,0,53.4269878,62.90460633,2.312050761,11.84312895,-7.184674975,9.557599179,0,1,9.976131148,0,0,345101.3411,0.666666667,0,1,-2.52E-05,560.6452921,0.859491796,9.578159562,0.337707955,1,-1,2007,8,7
0,0,0,60.09408153,60.90501812,1.416046761,15.86244753,-9.725324793,13.96656033,5.152252016,0,18.08981928,0,0,346400.0998,0,37.91327545,0,-0.000225975,910.086241,0.692049146,16.69421339,0.466780481,1,-1,2007,8,8
0,0,0,66.39316995,60.6387452,4.956331605,16.69531713,-9.654267981,12.77543825,7.457547852,0,16.4791045,0,0,346132.3224,1,413.2861626,0,-0.000126696,912.3119232,0.745060028,15.99221142,0.498654521,1,-1,2007,8,9
0,0,0,65.65752491,60.73966793,2.231025457,6.865305125,0.997198349,1.963714563,17.47913052,0,4.192231349,0,0.671078754,345584.7087,1,978.3270781,0,1.69E-06,274.296652,0.789053487,15.71679692,0.422626736,1,-1,2007,8,10
0,0,0,64.15482929,63.28635472,5.16903919,11.01584657,12.83812711,8.202083085,22.39897998,0,6.334374267,0,1,344908.0305,1,1379.201722,0,0.000111724,625.5188611,0.830277888,18.0059635,1.035490371,1,1,2007,8,11
0,0,0,60.30321874,62.34773196,15.89302836,8.810571269,22.41356718,18.24538827,19.08381426,0,3.498676058,0,1,345207.4385,1,1145.939421,0,0.000127286,1277.156229,0.717700867,21.42476928,0.495811346,1,1,2007,8,12
0,0,0,63.70568353,68.75817869,3.922629784,10.10201873,3.019652032,14.55254157,10.98505359,0,10.30662861,0,1,345275.3934,0.555555556,633.3798674,0,0.00012789,215.8002267,0.861551876,20.21134274,1.362300074,1,-1,2007,8,13
0,0,0,65.53718255,63.59972689,0.859147801,3.690019316,6.146480831,3.67834028,13.58887473,0,4.47172923,0,0,344438.3996,1,765.0997702,0,-1.16E-05,862.9447651,0.830419793,18.47071424,0.944254394,1,-1,2007,8,14
0,0,0,67.77061254,58.73744228,6.49671924,18.91056628,7.682248604,13.55424172,15.35813333,0,13.23082762,0,0.482816212,343612.2629,1,925.115945,0,2.85E-05,861.7992569,0.678355195,17.0379467,0.847944829,1,-1,2007,8,15
0,0,0,64.15771677,46.32089047,1.835127785,6.431272227,-1.43269532,5.156360805,9.341512162,0,8.793131827,0,0,338987.7865,0.888888889,402.4600312,0,-8.12E-05,945.6431951,0.537393347,3.029009044,0.407350489,1,-1,2007,8,16
0,0,0,60.28779283,56.01961278,0.752947817,12.29396297,-8.495445845,11.3176481,4.125079951,0,13.88919385,0,0,342608.6017,0,59.58796178,0,-0.000154668,1122.461064,0.714073868,8.253872695,-1.25423956,1,-1,2007,8,17
0,0,0,63.32285038,65.18019394,6.407701033,9.882791022,-29.42250093,29.52917981,0,1,25.49152328,0,0,343002.4922,0,0,1,1.91E-05,482.1468746,0.802040461,20.19536789,-0.54297104,1,-1,2007,8,18
0,0,0,62.48427481,65.75587054,9.885992138,21.21112712,16.46086674,25.18940259,12.76456174,0,23.43459745,0,0,344891.6426,1,597.1053549,0,-4.46E-05,471.3969161,0.803526905,22.54991425,0.195103301,1,-1,2007,8,19
0,0,0,55.95961522,62.18862781,6.734893056,23.34247463,15.38133774,21.89681207,12.58879231,0,11.49366726,0,1,343439.01,1,576.0012212,0,7.45E-05,1066.084167,0.788202673,19.99204785,-1.037961906,1,-1,2007,8,20
0,0,0,57.48871521,57.56986513,6.940026638,15.08965773,11.75727431,13.56236333,12.35969454,0,5.30330056,0,1,342013.9651,1,649.7876554,0,8.44E-05,1505.833163,0.725470782,12.58945501,-0.694383693,1,-1,2007,8,21
0,0,0,56.16417542,56.66352265,5.876250708,14.22773988,10.04928187,7.832767945,10.44076783,0,3.145759188,0,1,339344.01,1,564.1741446,0,5.65E-05,1193.891645,0.834475323,11.3471103,-1.116556538,1,-1,2007,8,22
0,1,1,53.34542497,52.15161816,5.975075786,4.014506114,5.862657922,3.276952665,8.98765014,0,2.594237252,0,0,339944.8281,0.888888889,400.3382281,0,1.08E-05,1346.08703,0.68256037,10.28985728,-0.237123763,-1,-1,2007,8,23
0,1,1,51.2872367,52.49488459,4.166560847,14.55324288,-1.592667605,5.006271362,2.905749691,0,0,1,0,339630.3377,0,61.40180301,0,6.00E-06,1462.824711,0.734758067,8.346045908,0.198646561,-1,-1,2007,8,24
0,1,0,57.70200705,55.01463993,1.637851299,3.272702719,-3.642053179,6.60567093,0,1,9.071026174,0,0,344754.3924,0,0,1,1.29E-05,1110.992937,0.655883621,8.705076077,-1.006523207,1,-1,2007,8,25
0,1,0,56.53810831,58.56238039,4.971985746,10.8097852,3.903424061,10.84981816,0,1,13.30967471,0,0,340926.2397,0.333333333,0,1,6.37E-06,598.4725479,0.820556081,13.7417788,0.364816821,1,-1,2007,8,26
0,1,0,56.35612441,48.37576137,3.995646166,19.58178075,3.141714937,4.257578736,0,1,7.15057608,0,0,338962.0255,0.333333333,0,1,-0.000101476,1571.707134,0.575446313,6.990884326,0.060969316,1,-1,2007,8,27
0,1,0,50.72129092,36.98478402,5.249257526,21.75420122,-1.737353333,5.567461835,0,1,5.520104768,0,0.058004485,334621.104,0,0,1,-1.06E-05,1617.396711,0.403716308,-2.545691291,1.134484737,1,-1,2007,8,28
0,1,0,45.25975406,42.0285639,10.85311199,22.34946653,-2.866417719,3.111570694,0,1,4.441988745,0,0,336472.5937,0.666666667,0,1,-8.09E-06,1313.417842,0.512539376,0.022115031,0.175547968,-1,-1,2007,8,29
0,1,1,41.98838648,44.05680406,4.61007232,20.06099448,-1.517076495,1.825457487,0,1,2.625521757,0,0,337294.8357,0.666666667,1.525951493,0,4.13E-06,1184.807232,0.583804185,2.988265753,-0.926060371,-1,1,2007,8,30
0,1,1,43.77201405,40.45831631,3.785655426,25.68689527,0.267093669,3.608466478,0,1,2.804278836,0,0.130024314,335178.7035,0,0,1,-1.16E-05,763.5581219,0.557037676,0.067515237,-0.982427214,1,-1,2007,8,31
0,1,1,43.99843176,37.86008359,4.365838718,33.66311378,0.259371341,4.96113974,0,1,3.375661097,0,0,334169.4416,0.333333333,0,1,-2.21E-05,761.276578,0.389726792,-4.455748945,-1.774346099,1,-1,2007,9,1
0,1,1,44.4215991,44.86737545,0.362098364,30.12228317,2.548512196,2.327572632,0,1,1.966990479,0,0.7913032,336119.3946,0.888888889,0,1,2.14E-06,1025.907072,0.581494273,0.733447652,-1.00367793,1,-1,2007,9,2
0,1,1,53.0894492,48.44719408,2.599877847,23.57673841,5.871428287,2.287698992,3.863763288,0,0.983096728,0,1,337044.3507,0,184.8897993,0,1.11E-05,1004.777392,0.682865072,4.813464847,-1.301384277,1,-1,2007,9,3
0,0,0,57.48021073,56.06456263,3.601947425,17.80341039,5.609116984,2.045711941,7.350190993,0,2.368841794,0,0,338973.6633,0.444444444,354.0340626,0,-5.06E-06,960.5795611,0.790598746,12.63752426,-0.693923521,1,-1,2007,9,4
0,0,0,56.56218957,58.12828745,0.740087086,10.22704253,4.239550987,2.561113632,5.926932412,0,0,1,0,339906.7968,0,177.7769494,0,-1.22E-05,503.3712837,0.796791216,13.75323622,0.167666449,-1,-1,2007,9,5
0,0,0,60.16739545,55.43266667,6.054810731,14.25985862,2.890238484,9.26529018,0,1,0,1,0,338685.5344,0,0,1,1.96E-05,43.54380813,0.848809003,9.6699816,0.517302539,-1,-1,2007,9,6
0,0,0,58.99565597,55.40185546,11.31909706,22.40350992,3.632777089,7.181164096,0,1,0,1,0,336995.7918,0,0,1,-8.88E-06,49.51903329,0.920877915,7.793056505,0.005149911,-1,-1,2007,9,7
0,0,0,60.17355197,57.99751976,7.34135539,16.71464738,5.395790525,8.799947284,0,1,1.381527622,0,0,339359.3753,0.666666667,0,1,-7.45E-05,0,0.915602475,8.758508655,0.186261154,1,-1,2007,9,8
0,0,0,62.70665324,57.2466876,5.076626966,4.48134805,2.804702503,9.703540054,3.413445426,0,0,1,0,340829.7514,1,120.4792835,0,-5.32E-05,60.38841191,0.818712886,10.2011761,1.629325884,-1,-1,2007,9,9
0,0,0,62.05008465,46.46282907,8.732212597,7.340857239,0.873715545,9.287042507,3.509784543,0,0,1,0,332433.9244,0.666666667,128.9584247,0,-2.00E-05,0,0.611813815,2.989494432,1.345941981,-1,-1,2007,9,10
0,0,0,60.47228442,50.00082333,4.336940319,4.630628887,0.5129931,8.100070039,0,1,0,1,0,335688.1723,0.111111111,0,1,5.66E-06,20.21067637,0.727457306,5.378428428,0.069395049,-1,-1,2007,9,11
0,0,0,59.42241535,48.83256094,4.43049375,15.68274518,-0.247010738,10.22780932,0,1,0,1,0,335989.8354,0,0,1,1.99E-05,-50.59024098,0.671389436,3.691067511,0.186616164,-1,-1,2007,9,12
0,0,0,60.27412034,44.79741675,1.364128907,13.02568061,-1.755511871,8.756201871,0,1,0,1,0,336591.6311,0,0,1,5.26E-06,79.38358022,0.517445671,-2.520165691,1.560833186,-1,-1,2007,9,13
0,0,0,43.76726133,32.41019721,0.895801175,10.78373212,-1.786403991,7.623423951,0,1,0,1,0,329920.5238,0,0,1,4.80E-05,2.532283383,0.287090745,-13.24892683,0.329051855,-1,-1,2007,9,14
0,1,0,40.90308678,42.21066553,4.286587769,10.63715293,-0.075912384,8.931728038,0,1,0,1,0,337566.8731,0,0,1,4.13E-06,1.422665966,0.477787776,-4.581066608,-0.441099316,-1,-1,2007,9,15
0,1,0,46.53880409,38.29456598,4.018454008,12.33257345,0.310979677,10.28701098,0,1,0,1,0,333314.3819,0,0,1,1.59E-06,0,0.44321989,-2.429561892,-1.007243441,-1,-1,2007,9,16
0,0,0,50.79337317,54.64850419,3.577208956,17.22060091,-4.994042918,16.94142255,0,1,0,1,0,342378.7643,0,0,1,2.84E-06,0,0.77096932,0.299201598,-2.089028624,-1,-1,2007,9,17
0,0,0,33.63599916,75.88242496,0.883887527,18.14084665,-12.12843433,22.4679484,0,1,0,1,0,348591.8309,0,0,1,0.000136823,-50.51356457,0.958161897,26.57895217,-2.148035655,1,-1,2007,9,18
0,0,0,36.24562483,64.93684456,8.690460053,22.87229619,11.4997363,20.94428979,5.932431391,0,17.22129234,0,0.941129191,344326.7717,0.333333333,0,1,3.90E-05,612.5438587,0.830759314,19.34899286,0.486466307,1,-1,2007,9,19
0,1,0,49.66532567,51.28782966,7.126637341,19.24782326,-0.047241764,6.000505202,0,1,9.209573309,0,0,340506.8894,0.222222222,0,1,1.25E-07,701.0017203,0.674377757,5.969173376,-1.536891247,1,-1,2007,9,20
0,0,0,57.85529187,56.38924374,2.539965487,10.04847246,-4.82249968,5.610515394,0,1,7.957771178,0,0,340707.6179,0,0,1,-8.72E-05,532.855163,0.801336963,9.651097592,-0.164563972,-1,-1,2007,9,21
0,0,0,57.20254426,62.64001447,3.210786695,11.981186,-7.147471802,9.275507619,0,1,11.89377648,0,0,344328.128,0,0,1,-2.43E-05,524.0103424,0.813638886,14.456379,0.618741918,1,-1,2007,9,22
0,1,0,68.78059643,51.1687505,2.325930608,21.9605927,-7.2239341,10.12668096,0,1,14.2885144,0,0,342545.888,0.666666667,0,1,-0.000198041,664.5130945,0.639611191,9.303240074,0.570809324,1,-1,2007,9,23
0,0,0,63.23883842,50.09710713,5.747767063,14.32543383,-2.255098272,7.580357382,0,1,9.809688746,0,0,341311.0239,1,0,1,-0.000119229,458.9714948,0.666951839,7.475478358,0.152392633,1,-1,2007,9,24
0,0,0,54.66028363,28.43021741,3.468043319,11.75040257,-1.809902444,3.61254548,0,1,4.655153738,0,0,329157.0641,0.777777778,0,1,-0.000115709,112.0045874,0.201072025,-5.836484554,-1.393384019,-1,-1,2007,9,25
0,0,0,58.50668359,40.8789164,4.626036249,6.904471756,-5.797325967,4.403175967,0,1,0,1,0,336484.708,0,0,1,-1.92E-05,684.7698921,0.478931222,-8.986374178,0.272273305,-1,-1,2007,9,26
0,1,0,37.91678627,37.95973936,4.089283658,5.531289768,-10.35336143,4.135534596,0,1,5.968093651,0,0,334422.0197,0,0,1,-0.000109288,620.5697559,0.433167169,-8.436413119,-0.418421075,1,-1,2007,9,27
0,1,0,44.93777802,42.38555487,1.034309625,11.27528076,0.891340712,3.805433832,0,1,6.033349899,0,0,337143.8306,0,0,1,-0.000124041,902.5392263,0.509922377,-3.20077207,-0.959573156,-1,-1,2007,9,28
0,1,0,44.41409556,48.72486961,4.626245311,26.69752767,-5.972539369,6.481077415,0,1,9.459837592,0,0,340419.9584,0,0,1,-0.000100514,823.8396952,0.634802036,-1.059894249,0.312862483,-1,-1,2007,9,29
0,0,0,58.27925783,48.23783562,2.993647849,26.89973778,-6.081336257,7.383781271,0,1,10.40349425,0,0,338661.1941,0,0,1,-0.000127474,750.9913963,0.601484578,-0.733871945,-0.143593363,-1,-1,2007,9,30
0,1,0,62.34406971,41.61253865,3.710762944,16.60513061,-3.896580673,6.467454684,0,1,9.282462572,0,0,336304.1885,0,0,1,-0.000149929,834.1620192,0.441689755,-0.024412937,0.480493886,-1,-1,2007,10,1
0,0,0,62.02503973,39.87595984,2.723157006,8.001314432,-2.009866241,5.314069712,0,1,8.20008902,0,0,336247.347,0.555555556,0,1,-0.000206042,711.9854109,0.469737746,-4.212889063,0.850841618,-1,-1,2007,10,2
0,0,0,59.09850309,38.72746591,2.769193502,3.814853702,-3.76962369,6.929384521,0,1,0,1,0,335356.5577,0,0,1,-0.00011196,810.0619177,0.465294347,-6.695357185,-0.252866985,-1,-1,2007,10,3
0,0,0,43.18644335,35.80028289,3.546936341,22.47769501,-9.625724982,11.63615557,0,1,0,1,0,333612.9599,0,0,1,-2.17E-05,179.1331152,0.341241227,-12.00011973,0.442747157,-1,-1,2007,10,4
0,0,0,33.80040619,61.81738974,2.278450931,21.40303851,-15.32126857,20.61216259,0,1,0,1,0,342095.6732,0,0,1,-4.57E-06,498.0876432,0.868133292,5.371007349,2.371637257,-1,-1,2007,10,5
0,0,0,43.37189153,74.26713878,6.27974875,16.2897418,-22.66474094,35.2884,0,1,0,1,0,345845.3121,0,0,1,0.00027433,135.8237678,0.941306536,23.07257093,-0.32805791,1,-1,2007,10,6
0,0,0,37.38114393,64.77199227,3.220650785,19.55047185,6.945474246,31.55927396,13.1803056,0,18.24658455,0,1,344191.1267,0.222222222,115.7414306,0,0.000145904,787.4140945,0.727693131,23.37567143,1.443963252,1,-1,2007,10,7
0,0,0,39.10894928,53.07710796,11.42602269,13.54298836,8.564903282,18.06188208,6.796847594,0,5.356184115,0,1,343305.6908,0.222222222,66.86737456,0,0.000101611,585.6745584,0.595823673,15.12217483,1.231707335,1,-1,2007,10,8
0,0,0,44.97641202,48.96957468,11.18707395,16.19404142,7.464405548,8.255858906,0,1,5.508437499,0,0,337934.5372,0.222222222,0,1,-1.58E-05,0,0.700464234,4.183514993,1.523410322,1,-1,2007,10,9
0,0,0,46.93197323,43.2361266,10.20749031,12.75843965,4.803443079,8.968260229,0,1,4.977732228,0,0,335134.0449,0,0,1,-1.85E-06,0,0.618113463,-4.50187296,0.093711161,-1,-1,2007,10,10
0,0,0,45.17743341,44.14882358,1.924884637,12.35558453,-2.465943844,7.861742857,0,1,1.806806383,0,0,333358.241,0,0,1,-3.04E-06,0,0.667313171,-1.838876971,0.263940219,-1,-1,2007,10,11
0,0,0,54.29930445,47.3268197,6.510051783,2.818655783,-2.547324031,7.739258173,0,1,4.74558438,0,0,336435.4907,0.111111111,0,1,-9.18E-07,18.46742741,0.796068129,-0.522607978,0.706922221,-1,-1,2007,10,12
0,0,0,53.55476272,43.64763123,11.07257605,7.499588153,-0.202350868,9.224602803,0,1,2.549344908,0,0,334795.8106,0,0,1,5.27E-07,180.0043659,0.667467267,-2.26107403,0.07770323,-1,-1,2007,10,13
0,0,0,49.52759454,42.92737365,7.75749747,5.831038234,0.795965253,9.74040807,0,1,0,1,0,332773.3301,0,0,1,-5.43E-06,6.545042344,0.722048145,-4.050890839,-0.233595169,-1,-1,2007,10,14
0,0,0,45.02818787,34.55668833,10.92231873,13.23108557,1.544257975,12.32730971,0,1,0,1,0,326777.2608,0,0,1,5.04E-06,2.418660729,0.58082952,-10.71342979,0.268817833,-1,-1,2007,10,15
0,0,0,44.65217144,32.44431631,10.53309911,11.74648737,2.186406578,11.07454177,0,1,0,1,0,323929.2605,0,0,1,6.01E-06,1.249607365,0.593805047,-11.73406517,0.706723701,-1,-1,2007,10,16
0,0,0,38.36648753,37.13979644,12.21922618,16.45515627,4.417135917,11.89789682,0,1,0,1,0,324708.8949,0,0,1,1.42E-05,0.404777665,0.697678737,-9.227044942,0.929228726,-1,-1,2007,10,17
0,0,0,36.58849825,37.38931299,14.02432709,18.90693844,3.881963404,11.53199677,0,1,3.455522094,0,0,324560.6634,0,0,1,1.57E-05,0,0.712962193,-11.28266721,0.597220258,-1,-1,2007,10,18
0,0,0,37.4055535,35.3538211,8.281994637,22.99766237,3.86485967,10.91536574,0,1,0,1,0,321549.5706,0,0,1,1.60E-05,0,0.709669746,-13.77870792,0.769912032,-1,-1,2007,10,19
0,0,0,35.3783342,27.55339453,13.97368097,30.15587165,1.961028773,11.95785854,0,1,0,1,0,317646.6972,0,0,1,9.80E-06,0.242745016,0.482417687,-20.15540847,1.369357019,-1,-1,2007,10,20
0,0,0,36.97751455,24.57943763,10.51466186,29.26991621,2.359470912,6.988434041,0,1,3.340245606,0,0,316465.6113,0,0,1,-3.36E-05,0,0.339567932,-18.78733199,1.99019606,-1,-1,2007,10,21
0,1,0,30.88407778,28.0707221,4.014120429,15.42978823,-1.218053197,4.619157277,0,1,0,1,0,321679.3148,0,0,1,-3.29E-05,0,0.406034141,-17.09996528,2.142692737,-1,-1,2007,10,22
0,0,0,31.66684888,24.48948369,10.31929531,20.67319407,0.427790591,5.057670621,0,1,6.415076682,0,0,322149.9887,0,0,1,-1.54E-05,0.00176293,0.26187048,-18.76812204,2.749687948,-1,-1,2007,10,23
0,1,0,34.9741511,35.8698472,9.354871881,19.01984802,1.424501676,8.690215561,0,1,5.604158238,0,0,332431.1299,0,0,1,-9.48E-05,0,0.448973842,-14.18008328,1.831095354,-1,-1,2007,10,24
0,0,0,44.79017232,37.23718943,4.580886083,18.98226041,0.901199784,5.923515705,0,1,1.945362347,0,0,329827.3568,0,0,1,-5.25E-05,0,0.514965527,-10.25862563,0.75221888,-1,-1,2007,10,25
0,0,0,34.81640994,43.17231536,8.543566952,31.78914379,-0.475337058,11.28367938,0,1,0,1,0,336015.8256,0,0,1,-7.36E-06,206.6609076,0.659901506,-10.86778422,1.815120016,-1,-1,2007,10,26
0,0,0,32.76446161,15.41680074,2.698578226,28.83252516,1.666111786,8.713804223,0,1,0,1,0,316721.4535,0,0,1,2.24E-05,0,0.067529712,-28.08112226,0.355228917,-1,-1,2007,10,27
0,0,0,21.54598482,19.5030521,4.480643388,24.94392118,4.055922435,4.797329071,0,1,5.870244073,0,0,320253.3187,0,0,1,9.08E-06,0,0.125404965,-22.84459181,1.421581993,-1,-1,2007,10,28
0,0,0,42.17746219,22.27656854,11.06315317,17.68962148,8.247838734,9.479053875,0,1,3.350394099,0,0,321445.1038,0.222222222,0,1,-3.25E-05,0.186400172,0.193378462,-22.135999,1.346392397,-1,-1,2007,10,29
0,0,0,56.98456182,50.05160513,9.544182511,21.89552986,3.556315152,9.167339907,0,1,6.674858443,0,0,335470.4922,0,0,1,3.08E-05,0,0.883703786,0.010425042,1.777930647,-1,-1,2007,10,30
0,0,0,54.32637967,53.92506196,11.96390726,18.68624852,4.348552367,7.293193237,0,1,6.739208045,0,0,338422.5589,0,0,1,-1.06E-05,86.24557324,0.889278923,5.411906363,1.187786217,-1,-1,2007,10,31
0,0,0,46.7391378,45.85604659,2.417854572,36.79273717,9.368591378,6.291313394,0,1,10.4057775,0,0,332529.642,0,0,1,8.33E-05,170.4962731,0.801579436,-1.719370513,1.219349152,-1,-1,2008,5,1
0,1,0,50.11604038,29.27556748,8.498002756,39.07437024,5.529820336,3.113566417,0,1,0,1,0,326537.3399,0.222222222,0,1,4.80E-06,73.62469924,0.395767794,-13.74288137,-0.362933627,-1,-1,2008,5,2
0,1,0,54.5957843,22.19735015,3.153212801,26.54399199,4.650789442,2.518594329,0,1,4.181424077,0,0,322473.264,0.333333333,0,1,-3.59E-05,0,0.161629396,-13.499861,-0.555151631,-1,1,2008,5,3
0,1,0,54.03596731,47.41018185,5.722263631,24.61019202,8.969182299,4.066975161,3.576887545,0,7.397740357,0,0,334559.8327,0.777777778,0,1,-4.53E-05,0,0.686336663,4.051701455,0.856077802,-1,-1,2008,5,4
0,0,0,55.05315242,52.71044418,12.42375874,13.35313741,7.027121154,8.411932004,4.635361411,0,11.26383143,0,0,334162.3649,0.777777778,181.4739056,0,-7.39E-05,0,0.81678354,9.437023884,0.736864357,-1,-1,2008,5,5
0,0,0,51.79308633,43.17443116,9.323759759,24.36278655,8.299207043,4.759932688,0,1,5.071886323,0,0,327940.6653,0.333333333,0,1,-8.15E-05,0,0.760989466,0.340274617,1.212827362,-1,-1,2008,5,6
0,0,0,50.91635989,51.88932267,5.336877684,19.44920167,8.553773567,0.932139614,0,1,4.101770537,0,0,334064.9239,0.555555556,0,1,-9.86E-06,0,0.882230461,6.937652414,1.172210056,-1,-1,2008,5,7
0,1,0,52.74880174,48.9816282,6.581746821,11.10562227,4.864545748,1.893256762,2.116157979,0,0,1,0,335047.6855,0.111111111,62.41191897,0,3.48E-05,102.3713882,0.754048778,3.994257193,0.593911661,-1,-1,2008,5,8
0,1,1,49.5133796,51.67455039,4.611733709,7.76666148,7.272651585,5.444157971,3.894676373,0,5.769120389,0,0.666912633,338157.4753,0.444444444,126.1892815,0,-2.72E-05,589.938509,0.747315252,6.478352062,-0.550554293,1,-1,2008,5,9
0,0,0,49.87149877,50.88075571,10.36827941,8.85906648,5.232042514,13.71643654,0,1,0,1,0,332905.1174,0,0,1,2.93E-05,1.037382895,0.850603107,4.12841445,-0.519013498,-1,-1,2008,5,10
0,0,0,48.81176865,23.97512072,6.22484231,25.33206268,-2.565337266,13.06404638,0,1,0,1,0,316040.7357,0,0,1,6.05E-06,0,0.294342773,-19.94267909,1.385676881,-1,-1,2008,5,11
